pid,user,date
5404296,paulp,2013-04-26T230927Z
5401436,paulp,2013-04-26T204009Z
5400062,paulp,2013-04-26T193608Z
5394850,vigdorchik,2013-04-26T153819Z
5392679,magarciaEPFL,2013-04-26T140956Z
5375086,magarciaEPFL,2013-04-25T184358Z
5373841,magarciaEPFL,2013-04-25T175353Z
5370872,huitseeker,2013-04-25T155059Z
5365895,heathermiller,2013-04-25T123741Z
5365305,namin,2013-04-25T120402Z
5365089,paulp,2013-04-25T115110Z
5356062,som-snytt,2013-04-24T231359Z
5354972,magarciaEPFL,2013-04-24T221452Z
5351048,paulp,2013-04-24T192853Z
5346274,paulp,2013-04-24T160741Z
5345376,soc,2013-04-24T153601Z
5344295,soc,2013-04-24T145659Z
5338375,retronym,2013-04-24T100438Z
5334868,retronym,2013-04-24T061121Z
5333129,paulp,2013-04-24T024134Z
5330177,paulp,2013-04-23T224314Z
5327310,paulp,2013-04-23T203900Z
5325632,retronym,2013-04-23T193251Z
5320191,soc,2013-04-23T154745Z
5313734,soc,2013-04-23T105826Z
5310211,retronym,2013-04-23T072009Z
5295783,som-snytt,2013-04-22T162623Z
5294057,paulp,2013-04-22T151752Z
5291974,bjornregnell,2013-04-22T135606Z
5289210,hubertp,2013-04-22T113008Z
5281259,aldenml,2013-04-21T200404Z
5280467,paulp,2013-04-21T171805Z
5279132,paulp,2013-04-21T112609Z
5278943,rjolly,2013-04-21T102717Z
5277837,gaohao,2013-04-21T030710Z
5277219,paulp,2013-04-20T225623Z
5277043,paulp,2013-04-20T215956Z
5274306,retronym,2013-04-20T100929Z
5274189,retronym,2013-04-20T092550Z
5271483,som-snytt,2013-04-19T231009Z
5270681,paulp,2013-04-19T221206Z
5268606,paulp,2013-04-19T202131Z
5258434,soc,2013-04-19T120552Z
5258431,soc,2013-04-19T120522Z
5258430,soc,2013-04-19T120516Z
5257638,soc,2013-04-19T111049Z
5247987,retronym,2013-04-18T214441Z
5244176,paulp,2013-04-18T190057Z
5230378,magarciaEPFL,2013-04-18T075815Z
5224419,paulp,2013-04-17T224123Z
5224386,paulp,2013-04-17T224000Z
5223535,paulp,2013-04-17T215546Z
5215599,paulp,2013-04-17T161843Z
5213709,vigdorchik,2013-04-17T150930Z
5211210,vigdorchik,2013-04-17T133528Z
5206391,retronym,2013-04-17T090148Z
5199929,sschaef,2013-04-16T230537Z
5185110,vigdorchik,2013-04-16T124105Z
5181065,rjolly,2013-04-16T083558Z
5180441,huitseeker,2013-04-16T074845Z
5177362,adriaanm,2013-04-16T015409Z
5175862,som-snytt,2013-04-15T234528Z
5162507,paulp,2013-04-15T133432Z
5160666,huitseeker,2013-04-15T115406Z
5160486,retronym,2013-04-15T114259Z
5160039,vigdorchik,2013-04-15T111322Z
5158529,retronym,2013-04-15T094108Z
5145456,retronym,2013-04-13T074353Z
5143845,paulp,2013-04-13T002159Z
5129087,vigdorchik,2013-04-12T120742Z
5119078,som-snytt,2013-04-11T220015Z
5111318,som-snytt,2013-04-11T163429Z
5103513,bjornregnell,2013-04-11T101712Z
5081569,vigdorchik,2013-04-10T130734Z
5081457,vigdorchik,2013-04-10T130237Z
5080488,soc,2013-04-10T121225Z
5072937,paulp,2013-04-10T012136Z
5059717,jamespic,2013-04-09T150957Z
5052741,vigdorchik,2013-04-09T091902Z
5051948,vigdorchik,2013-04-09T083057Z
5050360,retronym,2013-04-09T061357Z
5048028,paulp,2013-04-09T013301Z
5047369,adriaanm,2013-04-09T003624Z
5042695,paulp,2013-04-08T202948Z
5039462,adriaanm,2013-04-08T181336Z
5036571,paulp,2013-04-08T160329Z
5036118,retronym,2013-04-08T154633Z
5035134,rjolly,2013-04-08T150941Z
5032335,retronym,2013-04-08T131209Z
5029803,vigdorchik,2013-04-08T102914Z
5026775,retronym,2013-04-08T070745Z
5022267,u-abramchuk,2013-04-07T172404Z
5021329,vigdorchik,2013-04-07T132912Z
5019123,gkossakowski,2013-04-07T015924Z
5017152,paulp,2013-04-06T173128Z
5016432,retronym,2013-04-06T144928Z
5005835,ihji,2013-04-05T171732Z
4992962,adriaanm,2013-04-05T021532Z
4991433,adriaanm,2013-04-04T235559Z
4988858,xeno-by,2013-04-04T213439Z
4988345,paulp,2013-04-04T211321Z
4988225,sschaef,2013-04-04T210840Z
4987219,adriaanm,2013-04-04T202656Z
4983916,adriaanm,2013-04-04T180220Z
4981099,soc,2013-04-04T160236Z
4975585,vigdorchik,2013-04-04T114854Z
4964250,som-snytt,2013-04-03T210131Z
4955208,xeno-by,2013-04-03T144648Z
4939273,paulp,2013-04-02T202321Z
4933214,adriaanm,2013-04-02T160410Z
4931584,adriaanm,2013-04-02T150256Z
4930203,vigdorchik,2013-04-02T140805Z
4928873,retronym,2013-04-02T130311Z
4928104,retronym,2013-04-02T121757Z
4926938,soc,2013-04-02T105712Z
4922465,paulp,2013-04-02T043447Z
4902051,folone,2013-03-31T161358Z
4896874,igormoreno,2013-03-30T115741Z
4896088,som-snytt,2013-03-30T062841Z
4889612,retronym,2013-03-29T182747Z
4889303,retronym,2013-03-29T180933Z
4884291,retronym,2013-03-29T125001Z
4882980,vigdorchik,2013-03-29T103307Z
4879679,paulp,2013-03-29T030720Z
4875589,som-snytt,2013-03-28T214016Z
4874168,paulp,2013-03-28T203350Z
4870285,adriaanm,2013-03-28T174744Z
4860379,vigdorchik,2013-03-28T093842Z
4854534,som-snytt,2013-03-27T232107Z
4847153,paulp,2013-03-27T175628Z
4845973,paulp,2013-03-27T171104Z
4841616,retronym,2013-03-27T142836Z
4834329,soc,2013-03-27T054833Z
4833146,paulp,2013-03-27T030243Z
4830427,retronym,2013-03-26T231446Z
4821503,kzys,2013-03-26T164859Z
4821300,mighdoll,2013-03-26T164118Z
4817235,retronym,2013-03-26T141106Z
4816876,retronym,2013-03-26T135414Z
4816860,retronym,2013-03-26T135321Z
4813662,vigdorchik,2013-03-26T104122Z
4812610,som-snytt,2013-03-26T093513Z
4810874,adriaanm,2013-03-26T065947Z
4802438,vigdorchik,2013-03-25T201205Z
4797244,retronym,2013-03-25T163350Z
4795212,retronym,2013-03-25T151559Z
4794988,retronym,2013-03-25T150610Z
4792439,Atry,2013-03-25T130658Z
4791793,sullivan-,2013-03-25T122457Z
4791540,sullivan-,2013-03-25T120921Z
4791215,retronym,2013-03-25T114642Z
4788324,retronym,2013-03-25T081925Z
4787062,adriaanm,2013-03-25T053729Z
4786534,starblood,2013-03-25T040850Z
4786308,starblood,2013-03-25T033625Z
4786005,starblood,2013-03-25T024848Z
4785740,starblood,2013-03-25T020223Z
4782311,retronym,2013-03-24T131954Z
4781582,retronym,2013-03-24T085012Z
4779854,som-snytt,2013-03-23T213118Z
4778377,som-snytt,2013-03-23T155133Z
4778224,adriaanm,2013-03-23T151455Z
4778096,retronym,2013-03-23T143703Z
4777611,retronym,2013-03-23T120458Z
4777579,retronym,2013-03-23T115525Z
4777071,retronym,2013-03-23T085013Z
4773808,adriaanm,2013-03-22T222634Z
4770854,paulp,2013-03-22T195718Z
4769780,paulp,2013-03-22T190536Z
4736544,vigdorchik,2013-03-21T104318Z
4734454,vigdorchik,2013-03-21T082420Z
4733701,vigdorchik,2013-03-21T070115Z
4730006,demobox,2013-03-21T000944Z
4717733,xeno-by,2013-03-20T152430Z
4717319,xeno-by,2013-03-20T150921Z
4700203,kzys,2013-03-19T191109Z
4699036,paulp,2013-03-19T182355Z
4698036,kzys,2013-03-19T174449Z
4696989,kzys,2013-03-19T170514Z
4696950,vigdorchik,2013-03-19T170339Z
4673801,xeno-by,2013-03-18T173630Z
4668639,soc,2013-03-18T141105Z
4667762,vigdorchik,2013-03-18T132505Z
4657874,vigdorchik,2013-03-17T142910Z
4656383,som-snytt,2013-03-17T050536Z
4654245,retronym,2013-03-16T184441Z
4653851,retronym,2013-03-16T171706Z
4653447,retronym,2013-03-16T154046Z
4653068,xeno-by,2013-03-16T140423Z
4652908,paulp,2013-03-16T131107Z
4652785,rjolly,2013-03-16T122531Z
4648811,Blaisorblade,2013-03-15T221050Z
4645231,rjolly,2013-03-15T190837Z
4644742,mesagie,2013-03-15T184701Z
4641870,soc,2013-03-15T163905Z
4641727,som-snytt,2013-03-15T163206Z
4634867,Blaisorblade,2013-03-15T102020Z
4616648,paulp,2013-03-14T145135Z
4615531,JamesIry,2013-03-14T140437Z
4611378,vigdorchik,2013-03-14T094043Z
4604752,retronym,2013-03-13T223612Z
4604545,paulp,2013-03-13T222440Z
4601663,retronym,2013-03-13T201053Z
4595225,soc,2013-03-13T154401Z
4595116,soc,2013-03-13T153939Z
4595109,soc,2013-03-13T153928Z
4595106,soc,2013-03-13T153925Z
4593892,retronym,2013-03-13T145202Z
4590012,retronym,2013-03-13T111501Z
4589292,paulp,2013-03-13T103214Z
4588995,retronym,2013-03-13T101444Z
4587512,paulp,2013-03-13T083424Z
4584714,JamesIry,2013-03-13T024845Z
4583587,adriaanm,2013-03-13T004401Z
4580248,adriaanm,2013-03-12T212429Z
4573061,paulp,2013-03-12T163423Z
4569886,paulp,2013-03-12T143626Z
4562412,adriaanm,2013-03-12T053824Z
4561570,som-snytt,2013-03-12T034630Z
4553237,retronym,2013-03-11T190251Z
4543968,vigdorchik,2013-03-11T120741Z
4542374,xeno-by,2013-03-11T101607Z
4537930,paulp,2013-03-11T001831Z
4537167,retronym,2013-03-10T212632Z
4534509,retronym,2013-03-10T091552Z
4534195,srinivasreddy,2013-03-10T065059Z
4532625,retronym,2013-03-09T220621Z
4532358,mergeconflict,2013-03-09T210331Z
4531823,adriaanm,2013-03-09T190944Z
4531537,retronym,2013-03-09T175641Z
4531163,retronym,2013-03-09T162241Z
4530744,xeno-by,2013-03-09T141612Z
4530642,xeno-by,2013-03-09T134458Z
4530497,xeno-by,2013-03-09T125646Z
4530411,retronym,2013-03-09T122546Z
4530284,chuvoks,2013-03-09T114614Z
4526431,JamesIry,2013-03-08T224916Z
4522796,JamesIry,2013-03-08T194645Z
4518935,JamesIry,2013-03-08T163224Z
4509967,paulp,2013-03-08T050006Z
4507177,JamesIry,2013-03-08T002107Z
4505696,JamesIry,2013-03-07T225258Z
4502837,dragos,2013-03-07T204639Z
4495993,vigdorchik,2013-03-07T154205Z
4494643,densh,2013-03-07T144212Z
4484000,paulp,2013-03-07T000344Z
4476375,paulp,2013-03-06T181555Z
4472366,paulp,2013-03-06T152901Z
4469151,rjolly,2013-03-06T124156Z
4463452,JamesIry,2013-03-06T041311Z
4455178,adriaanm,2013-03-05T194212Z
4449904,paulp,2013-03-05T155349Z
4446162,retronym,2013-03-05T124105Z
4446155,retronym,2013-03-05T124029Z
4444795,retronym,2013-03-05T110622Z
4444764,retronym,2013-03-05T110418Z
4436041,paulp,2013-03-04T224941Z
4433542,paulp,2013-03-04T205114Z
4431613,vigdorchik,2013-03-04T192329Z
4424251,vigdorchik,2013-03-04T134240Z
4419694,adriaanm,2013-03-04T073607Z
4415563,paulp,2013-03-03T193403Z
4408765,mergeconflict,2013-03-02T092531Z
4407358,adriaanm,2013-03-02T021650Z
4406874,adriaanm,2013-03-02T011050Z
4406707,adriaanm,2013-03-02T005325Z
4403313,JamesIry,2013-03-01T211802Z
4400413,xeno-by,2013-03-01T185020Z
4400093,JamesIry,2013-03-01T183504Z
4399142,adriaanm,2013-03-01T174115Z
4398817,mt2309,2013-03-01T172435Z
4389170,retronym,2013-03-01T065658Z
4384379,retronym,2013-02-28T231409Z
4361836,adriaanm,2013-02-27T232545Z
4361801,adriaanm,2013-02-27T232413Z
4350975,xeno-by,2013-02-27T152735Z
4350582,JamesIry,2013-02-27T151033Z
4329198,vigdorchik,2013-02-26T162303Z
4326543,retronym,2013-02-26T142703Z
4323394,meirmaor,2013-02-26T110845Z
4322354,meirmaor,2013-02-26T100720Z
4320945,paulp,2013-02-26T082301Z
4320901,paulp,2013-02-26T081953Z
4314649,rkuhn,2013-02-25T224711Z
4313778,JamesIry,2013-02-25T220639Z
4312313,retronym,2013-02-25T210026Z
4307253,retronym,2013-02-25T170236Z
4300626,retronym,2013-02-25T104526Z
4295399,retronym,2013-02-24T214343Z
4293548,retronym,2013-02-24T135435Z
4293507,paulp,2013-02-24T133645Z
4288955,paulp,2013-02-23T124908Z
4286877,xeno-by,2013-02-23T014142Z
4286867,xeno-by,2013-02-23T014039Z
4286858,xeno-by,2013-02-23T013921Z
4286299,JamesIry,2013-02-23T003028Z
4284201,retronym,2013-02-22T221124Z
4271339,vigdorchik,2013-02-22T095435Z
4268313,ghost,2013-02-22T035437Z
4253842,viktorklang,2013-02-21T143342Z
4253545,rjolly,2013-02-21T141810Z
4250171,retronym,2013-02-21T102529Z
4247758,adriaanm,2013-02-21T064928Z
4246828,adriaanm,2013-02-21T045252Z
4244348,khernyo,2013-02-21T004347Z
4243461,JamesIry,2013-02-20T234358Z
4243300,JamesIry,2013-02-20T233428Z
4239084,adriaanm,2013-02-20T201446Z
4234915,paulp,2013-02-20T170120Z
4230204,vigdorchik,2013-02-20T130257Z
4219325,heathermiller,2013-02-19T220230Z
4218253,paulp,2013-02-19T211416Z
4218219,paulp,2013-02-19T211213Z
4212620,viktorklang,2013-02-19T164048Z
4212311,viktorklang,2013-02-19T162804Z
4209661,retronym,2013-02-19T142433Z
4201999,huitseeker,2013-02-19T021000Z
4189814,vigdorchik,2013-02-18T115820Z
4183972,heathermiller,2013-02-17T222427Z
4179844,xeno-by,2013-02-16T231258Z
4178307,som-snytt,2013-02-16T163728Z
4177911,u-abramchuk,2013-02-16T144819Z
4170116,jozic,2013-02-15T192753Z
4160291,vigdorchik,2013-02-15T090833Z
4154034,gkossakowski,2013-02-14T215830Z
4145010,retronym,2013-02-14T143556Z
4144154,vigdorchik,2013-02-14T134448Z
4139974,vigdorchik,2013-02-14T082651Z
4139306,retronym,2013-02-14T065417Z
4118592,adriaanm,2013-02-13T061836Z
4118083,ghost,2013-02-13T045650Z
4117175,adriaanm,2013-02-13T024646Z
4116832,adriaanm,2013-02-13T020822Z
4116378,adriaanm,2013-02-13T012608Z
4115061,JamesIry,2013-02-12T234915Z
4101192,lrytz,2013-02-12T113732Z
4096235,gkossakowski,2013-02-12T023905Z
4095485,gkossakowski,2013-02-12T012404Z
4092013,retronym,2013-02-11T215121Z
4082806,rjolly,2013-02-11T140217Z
4078929,xeno-by,2013-02-11T083606Z
4076624,paulp,2013-02-11T000826Z
4076123,retronym,2013-02-10T222319Z
4075394,retronym,2013-02-10T193923Z
4075199,rjolly,2013-02-10T185040Z
4074389,retronym,2013-02-10T144648Z
4074237,rnix,2013-02-10T135336Z
4074188,vigdorchik,2013-02-10T133722Z
4073716,xeno-by,2013-02-10T103038Z
4073689,xeno-by,2013-02-10T101914Z
4071813,adriaanm,2013-02-09T214706Z
4070305,retronym,2013-02-09T152311Z
4069590,retronym,2013-02-09T100929Z
4068188,paulp,2013-02-09T014225Z
4066702,retronym,2013-02-08T232721Z
4066366,retronym,2013-02-08T230303Z
4064474,ViniciusMiana,2013-02-08T211408Z
4060912,ViniciusMiana,2013-02-08T180527Z
4059617,hubertp,2013-02-08T165729Z
4056918,xeno-by,2013-02-08T144058Z
4048020,adriaanm,2013-02-08T001117Z
4047244,lrytz,2013-02-07T232254Z
4047049,JamesIry,2013-02-07T231209Z
4046703,adriaanm,2013-02-07T225428Z
4046416,VladUreche,2013-02-07T223821Z
4044424,retronym,2013-02-07T210043Z
4044420,khernyo,2013-02-07T210037Z
4041175,xeno-by,2013-02-07T181714Z
4040770,xeno-by,2013-02-07T175648Z
4040534,xeno-by,2013-02-07T174601Z
4035518,xeno-by,2013-02-07T134036Z
4033423,vjovanov,2013-02-07T110354Z
4031416,xeno-by,2013-02-07T083240Z
4023900,JamesIry,2013-02-06T213535Z
4023212,JamesIry,2013-02-06T210303Z
4019878,soc,2013-02-06T182421Z
4018399,vy,2013-02-06T170956Z
4018004,vy,2013-02-06T165241Z
4009413,vigdorchik,2013-02-06T071318Z
4009162,u-abramchuk,2013-02-06T064046Z
3999642,axel22,2013-02-05T190650Z
3999439,4.00E+06,2013-02-05T185644Z
3995739,JamesIry,2013-02-05T155640Z
3995523,retronym,2013-02-05T154707Z
3991331,retronym,2013-02-05T112831Z
3984371,xeno-by,2013-02-04T235209Z
3984352,retronym,2013-02-04T235051Z
3983282,JamesIry,2013-02-04T225027Z
3981026,vigdorchik,2013-02-04T205528Z
3979870,JamesIry,2013-02-04T195733Z
3978667,retronym,2013-02-04T185642Z
3975993,JamesIry,2013-02-04T163853Z
3970554,lrytz,2013-02-04T103608Z
3968331,Blaisorblade,2013-02-04T061648Z
3966554,VladUreche,2013-02-03T225604Z
3966195,adriaanm,2013-02-03T213947Z
3965205,paulp,2013-02-03T174554Z
3964824,aztek,2013-02-03T155019Z
3961001,xeno-by,2013-02-02T175835Z
3959746,retronym,2013-02-02T102246Z
3959688,paulp,2013-02-02T095136Z
3955551,adriaanm,2013-02-01T220333Z
3946943,kzys,2013-02-01T140945Z
3946817,kzys,2013-02-01T140201Z
3946470,dragos,2013-02-01T133656Z
3939496,JamesIry,2013-02-01T011903Z
3939146,JamesIry,2013-02-01T005108Z
3939107,paulp,2013-02-01T004819Z
3936747,phaller,2013-01-31T222140Z
3936440,lrytz,2013-01-31T220705Z
3936323,mt2309,2013-01-31T220137Z
3934070,xeno-by,2013-01-31T201019Z
3933507,xeno-by,2013-01-31T194042Z
3932460,xeno-by,2013-01-31T184725Z
3932328,xeno-by,2013-01-31T184028Z
3930242,JamesIry,2013-01-31T165241Z
3924497,xeno-by,2013-01-31T105726Z
3924382,xeno-by,2013-01-31T104937Z
3923841,xeno-by,2013-01-31T101324Z
3921693,adriaanm,2013-01-31T062121Z
3919434,gkossakowski,2013-01-31T013759Z
3919030,JamesIry,2013-01-31T010128Z
3918909,gkossakowski,2013-01-31T005216Z
3918789,gkossakowski,2013-01-31T004319Z
3918429,JamesIry,2013-01-31T001600Z
3918144,paulp,2013-01-30T235747Z
3917767,JamesIry,2013-01-30T233434Z
3915410,paulp,2013-01-30T213124Z
3914160,xeno-by,2013-01-30T202819Z
3913609,paulp,2013-01-30T200233Z
3913200,lrytz,2013-01-30T194505Z
3912424,gkossakowski,2013-01-30T190926Z
3910607,adriaanm,2013-01-30T173425Z
3909083,xeno-by,2013-01-30T162203Z
3908396,xeno-by,2013-01-30T155107Z
3908088,retronym,2013-01-30T153610Z
3904611,vigdorchik,2013-01-30T115428Z
3904602,paulp,2013-01-30T115344Z
3897807,gkossakowski,2013-01-30T001614Z
3894714,paulp,2013-01-29T212525Z
3894465,paulp,2013-01-29T211205Z
3894309,retronym,2013-01-29T210510Z
3893793,retronym,2013-01-29T203939Z
3892014,ViniciusMiana,2013-01-29T191256Z
3891553,paulp,2013-01-29T185050Z
3890974,retronym,2013-01-29T181920Z
3890725,retronym,2013-01-29T180607Z
3886042,lrytz,2013-01-29T141856Z
3885106,jrudolph,2013-01-29T132023Z
3884958,jrudolph,2013-01-29T131122Z
3879915,gkossakowski,2013-01-29T045439Z
3877011,JamesIry,2013-01-28T235939Z
3876128,adriaanm,2013-01-28T230604Z
3873993,paulp,2013-01-28T212252Z
3871746,JamesIry,2013-01-28T193038Z
3871558,retronym,2013-01-28T192041Z
3867437,vigdorchik,2013-01-28T154952Z
3867288,retronym,2013-01-28T154219Z
3865765,retronym,2013-01-28T141634Z
3865430,mads-hartmann,2013-01-28T135341Z
3865171,retronym,2013-01-28T133341Z
3864291,axel22,2013-01-28T122218Z
3864206,axel22,2013-01-28T121528Z
3860803,adriaanm,2013-01-28T064257Z
3854734,melloc,2013-01-26T230224Z
3854688,melloc,2013-01-26T224732Z
3854437,paulp,2013-01-26T214651Z
3854369,paulp,2013-01-26T213314Z
3853992,melloc,2013-01-26T200120Z
3853885,paulp,2013-01-26T193334Z
3853790,mads-hartmann,2013-01-26T191011Z
3853163,retronym,2013-01-26T162249Z
3853121,retronym,2013-01-26T160840Z
3853093,retronym,2013-01-26T160111Z
3852798,retronym,2013-01-26T142857Z
3852759,retronym,2013-01-26T140941Z
3852227,retronym,2013-01-26T094858Z
3851929,retronym,2013-01-26T070715Z
3851355,paulp,2013-01-26T031723Z
3849996,JamesIry,2013-01-25T235427Z
3848147,soc,2013-01-25T214943Z
3847981,paulp,2013-01-25T214020Z
3843342,vigdorchik,2013-01-25T171009Z
3843265,vigdorchik,2013-01-25T170543Z
3827661,paulp,2013-01-24T202104Z
3827614,JamesIry,2013-01-24T201800Z
3825966,paulp,2013-01-24T185533Z
3823950,Dinduks,2013-01-24T170851Z
3822857,soc,2013-01-24T161412Z
3821089,vigdorchik,2013-01-24T144529Z
3815786,phaller,2013-01-24T073235Z
3812892,gkossakowski,2013-01-24T011015Z
3812317,ViniciusMiana,2013-01-24T002518Z
3812016,JamesIry,2013-01-24T000414Z
3807404,JamesIry,2013-01-23T195832Z
3805609,JamesIry,2013-01-23T182624Z
3796872,JamesIry,2013-01-23T095443Z
3794545,paulp,2013-01-23T050647Z
3791979,retronym,2013-01-23T001423Z
3791886,retronym,2013-01-23T000650Z
3791296,retronym,2013-01-22T232955Z
3788527,JamesIry,2013-01-22T210400Z
3787825,mt2309,2013-01-22T202519Z
3786308,khernyo,2013-01-22T190446Z
3786025,khernyo,2013-01-22T184903Z
3781237,secwall,2013-01-22T145148Z
3770259,retronym,2013-01-21T211549Z
3770044,retronym,2013-01-21T210052Z
3768565,paulp,2013-01-21T192153Z
3768160,paulp,2013-01-21T185517Z
3768149,paulp,2013-01-21T185442Z
3767621,phaller,2013-01-21T181436Z
3765740,Blaisorblade,2013-01-21T162510Z
3756742,soc,2013-01-20T221142Z
3755469,retronym,2013-01-20T160520Z
3755317,soc,2013-01-20T151232Z
3753336,retronym,2013-01-19T235515Z
3753233,retronym,2013-01-19T232035Z
3752957,retronym,2013-01-19T221139Z
3752003,danielhopkins,2013-01-19T171503Z
3751514,aztek,2013-01-19T141635Z
3751193,retronym,2013-01-19T120719Z
3751032,retronym,2013-01-19T110344Z
3748923,JamesIry,2013-01-19T002851Z
3748741,gkossakowski,2013-01-19T001124Z
3745147,ViniciusMiana,2013-01-18T201900Z
3740896,soc,2013-01-18T161207Z
3739753,axel22,2013-01-18T150942Z
3730008,JamesIry,2013-01-17T230928Z
3726392,soc,2013-01-17T195305Z
3726287,JamesIry,2013-01-17T194847Z
3724161,paulp,2013-01-17T175248Z
3721390,soc,2013-01-17T153324Z
3721361,vigdorchik,2013-01-17T153208Z
3718301,vigdorchik,2013-01-17T115432Z
3714660,adriaanm,2013-01-17T053200Z
3710136,retronym,2013-01-16T221247Z
3708756,adriaanm,2013-01-16T205803Z
3705395,retronym,2013-01-16T180422Z
3702535,kzys,2013-01-16T154139Z
3701937,retronym,2013-01-16T151011Z
3700284,kzys,2013-01-16T133007Z
3698914,retronym,2013-01-16T114707Z
3696857,namin,2013-01-16T090322Z
3693447,adriaanm,2013-01-16T011055Z
3692449,adriaanm,2013-01-15T235100Z
3687037,JamesIry,2013-01-15T185222Z
3686798,vjovanov,2013-01-15T183817Z
3678006,paulp,2013-01-15T084856Z
3677479,paulp,2013-01-15T073831Z
3677454,paulp,2013-01-15T073439Z
3677439,paulp,2013-01-15T073223Z
3666971,xeno-by,2013-01-14T171419Z
3666035,retronym,2013-01-14T162854Z
3665788,retronym,2013-01-14T161814Z
3664282,JamesIry,2013-01-14T145912Z
3660277,retronym,2013-01-14T092855Z
3655961,retronym,2013-01-13T164939Z
3655482,retronym,2013-01-13T140847Z
3655319,retronym,2013-01-13T124859Z
3655259,retronym,2013-01-13T121551Z
3655249,retronym,2013-01-13T120956Z
3655177,retronym,2013-01-13T114206Z
3655078,retronym,2013-01-13T105313Z
3652214,retronym,2013-01-12T163358Z
3650736,paulp,2013-01-12T051459Z
3645203,dhgarrette,2013-01-11T195130Z
3643338,paulp,2013-01-11T175614Z
3632529,JamesIry,2013-01-11T010906Z
3632044,adriaanm,2013-01-11T002711Z
3631850,som-snytt,2013-01-11T001127Z
3630728,adriaanm,2013-01-10T224759Z
3616210,adriaanm,2013-01-10T063422Z
3614178,adriaanm,2013-01-10T011651Z
3613177,adriaanm,2013-01-09T235146Z
3610637,heathermiller,2013-01-09T211836Z
3609776,paulp,2013-01-09T202755Z
3609519,paulp,2013-01-09T201400Z
3594983,kzys,2013-01-08T233906Z
3594304,adriaanm,2013-01-08T224937Z
3592631,JamesIry,2013-01-08T211650Z
3589724,retronym,2013-01-08T182124Z
3589285,retronym,2013-01-08T175245Z
3588742,huitseeker,2013-01-08T172151Z
3586864,JamesIry,2013-01-08T153903Z
3586101,kzys,2013-01-08T145704Z
3584978,retronym,2013-01-08T133259Z
3584681,retronym,2013-01-08T130447Z
3584605,retronym,2013-01-08T125749Z
3584602,kzys,2013-01-08T125734Z
3584233,heathermiller,2013-01-08T122259Z
3583680,retronym,2013-01-08T112922Z
3582915,eed3si9n,2013-01-08T102452Z
3571893,retronym,2013-01-07T171435Z
3570338,retronym,2013-01-07T154015Z
3567599,densh,2013-01-07T112430Z
3566679,puffnfresh,2013-01-07T095234Z
3563480,paulp,2013-01-06T220330Z
3561694,adriaanm,2013-01-06T100331Z
3561673,adriaanm,2013-01-06T095311Z
3561587,xuwei-k,2013-01-06T090759Z
3560332,som-snytt,2013-01-05T223418Z
3558556,soc,2013-01-05T111856Z
3557561,JamesIry,2013-01-05T034520Z
3556091,xeno-by,2013-01-04T233655Z
